,Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,song_title,artist
76,76,0.341706663766,0.401392111369,386760,0.574857607811,0.84118852459,0.05777731004,0.761390667887,0.00592760751671,0.165688858822,0.302131216047,Uncast Shadow Of A Southern Myth,Parquet Courts
77,77,0.472360303018,0.481438515081,232453,0.439585028478,1.90573770492e-05,0.034834771627,0.757426044526,0.00731491991424,0.212880237007,0.537191809444,I Shall Be Released - Remastered,Nina Simone
78,78,0.859296080805,0.455916473318,378253,0.205655004068,0.474385245902,0.609555882972,0.601250381214,0.0151343170639,0.18752915928,0.166318428751,Words I Don't Remember,How To Dress Well
79,79,0.00504238625164,0.356148491879,196933,0.722335231896,1.57786885246e-05,0.260155756683,0.821622445868,0.0176567032413,0.204499860035,0.145424153782,To The Top,Twin Shadow
80,80,0.55778768253,0.776102088167,187210,0.574857607811,0.0015881147541,0.102294253841,0.753888380604,0.0450245932652,0.197227535691,0.729419139156,Them Changes (feat. Flying Lotus & Kamasi Washington),Thundercat
81,81,0.186932352651,0.683294663573,221350,0.701993490643,0.0,0.135971374447,0.818816712412,0.288687097995,0.560989549314,0.384663602173,Aquafina (feat. GoldLink & Chaz French),Falcons
82,82,0.0250223427773,0.650812064965,201049,0.823026851098,0.642418032787,0.0363081456535,0.748032936871,0.250851305335,0.619045675096,0.925825323861,Hot Blur,How Sad
83,83,0.0108514480584,0.216937354988,257867,0.315500406835,0.875,0.0583035150495,0.509210125038,0.0170261066969,0.746600027993,0.444212285834,Summer Madness,Kool & The Gang
84,84,0.193967548611,0.864269141531,460400,0.730471928397,0.000224385245902,0.768469795832,0.779414455627,0.269769201665,0.291452831949,0.758671124112,The Payback,James Brown
85,85,0.0192936832101,0.57656612529,275533,0.73148901546,0.269467213115,0.0613555041044,0.723726745959,0.014125362593,0.339268218718,0.854784788968,I'm In Love,Fool's Gold
86,86,0.00779616295588,0.900232018561,429897,0.493490642799,0.299180327869,0.0613555041044,0.671180237877,0.0428805650145,0.43401838201,0.870455495194,I Need You Tonight,Punkin Machine
87,87,0.170851904743,0.541763341067,206240,0.742676973149,0.000415983606557,0.375920858767,0.762061604148,0.0667171143902,0.300620509471,0.757626410364,Everybody Likes Something Good,Ify Jerry Crusade
88,88,0.0222082643934,0.561484918794,234987,0.664361269325,1.69057377049e-05,0.0356766996422,0.729765172309,0.0628074158154,0.647336008211,0.964479732553,Dadje Von O Von Non,Gnonnas Pédro
89,89,0.0398967570923,0.77030162413,302840,0.541293734744,0.27868852459,0.0199957903599,0.66120768527,0.301299028881,0.260940561724,0.674049310489,Sugah Daddy,D'Angelo
90,90,0.021404241998,0.709976798144,321933,0.542310821806,0.0,0.519048621343,0.714089661482,0.457686971875,0.469056172436,0.715837860426,International Players Anthem,Swishahouse
91,91,0.0456254166595,0.800464037123,268421,0.672497965826,0.0,0.0779835824037,0.872064653858,0.0327910203052,0.385998880284,0.380484747179,Swerve,ILoveMakonnen
92,92,0.00675093384186,0.874709976798,213246,0.60130187144,1.08606557377e-05,0.127552094296,0.842512961269,0.0522133938706,0.467224969674,0.223777684914,Look At Wrist,Father
93,93,0.00490168233244,0.555684454756,467587,0.872864117168,0.0373975409836,0.0991370237845,0.830466605672,0.027367890024,0.449857702715,0.554951943168,Let It Happen,Tame Impala
94,94,0.00420821301641,0.726218097448,213053,0.738608624898,0.0,0.134918964429,0.91473010064,0.0378357926599,0.467819818979,0.520476389469,My Way (feat. Monty),Fetty Wap
95,95,0.170851904743,0.57192575406,214150,0.812855980472,0.0,0.209640075774,0.89033241842,0.0562492117543,0.56070962023,0.591516924363,Walk,Kwabs
96,96,0.0607008365732,0.785382830626,333520,0.787428803906,0.0,0.0157861502842,0.759042390973,0.0208096859629,0.397860875245,0.833890513999,The Magnificent Seven - Remastered,The Clash
97,97,0.0573842441922,0.320185614849,247390,0.774206672091,0.0176229508197,0.299094927384,0.784050015249,0.0180350611679,0.367150321918,0.683451734225,NOBO,Tijuana Panthers
98,98,0.719597189604,0.65313225058,427227,0.415174938975,0.530737704918,0.060724058093,0.733943275389,0.0307731113633,0.525887608473,0.641663184288,The Gaudy Side of Town,Gayngs
99,99,0.0151730684337,0.677494199536,299799,0.575874694874,0.0,0.367501578615,0.811375419335,0.0402320595283,0.502414388355,0.447346427079,U Mad,Vic Mensa
100,100,0.22914352841,0.589327146172,315595,0.981692432872,0.00677254098361,0.492738370869,0.859499847514,0.045276831883,0.350786134179,0.804638529043,Slumlord,Neon Indian
101,101,0.0170826216228,0.519721577726,237480,0.733523189585,5.88114754098e-05,0.167543675016,0.831808478195,0.077311136335,0.303262340207,0.242582532386,Leave A Trace,CHVRCHES
102,102,0.2482390603,0.467517401392,292760,0.638934092758,0.0,0.0917701536519,0.799725526075,1.0,0.885672296352,0.948809026327,Willing & Able,Disclosure
103,103,0.123615589013,0.668213457077,236760,0.791497152156,0.0,0.0649336981688,0.846752058554,0.103291713961,0.478731221424,0.444212285834,White Girl,Shy Glizzy
104,104,0.00708259307996,0.743619489559,213375,0.771155410903,0.0327868852459,0.792675226268,0.865355291247,0.0380880312776,0.479180274331,0.326159632261,Maneuvering,ILoveMakonnen
105,105,0.18190721268,0.451276102088,160907,0.767087062653,0.0,0.0771416543885,0.794906983837,0.0238365493757,0.477034151348,0.814040952779,Be My Baby,The Ronettes
106,106,0.379897727547,0.445475638051,159253,0.811838893409,0.0300204918033,0.270679856872,0.833089356511,0.0203052087275,0.351970000933,0.856874216465,Why Don't They Let Us Fall in Love,The Ronettes
107,107,0.680401097828,0.453596287703,162040,0.487388120423,6.5881147541e-05,0.130709324353,0.854681305276,0.0105940219448,0.513407436783,0.507939824488,Will You Love Me Tomorrow,The Shirelles
108,108,0.490450806915,0.149651972158,126827,0.867778681855,7.52049180328e-06,0.84108608714,0.9274778896,0.132299155001,0.753860688626,0.576890931885,One Fine Day,The Chiffons
109,109,0.489445778921,0.506960556845,111270,0.628763222132,0.0,0.152809934751,0.909789569991,0.0123596922689,0.143679434543,0.843292937735,He's So Fine - 2000 Digital Remaster,The Chiffons
110,110,0.703516741696,0.358468677494,158685,0.674532139951,6.52663934426e-06,0.189644285414,0.767063129003,0.0168999873881,0.513553233181,0.623903050564,Then He Kissed Me,The Crystals
111,111,0.405023427404,0.650812064965,142333,0.707078925956,0.0,0.070721953273,0.78231168039,0.114642451759,0.468426331996,0.935227747597,It's My Party,Lesley Gore
112,112,0.659295509949,0.763341067285,149440,0.594182262002,0.0,0.115975584088,0.696736810003,0.0123596922689,0.427702482038,0.973882156289,Please Mr. Postman,The Marvelettes
113,113,0.00908259878852,0.570765661253,196352,0.907445077299,0.000134221311475,0.359082298463,0.932021957914,0.151217051331,0.437663291966,0.3334726285,Fiesta - Remix,Bomba Estéreo
114,114,0.14170609291,0.625290023202,196615,0.525020341741,0.0,0.12334245422,0.700945410186,0.662000252239,0.26492955118,0.650020894275,Queen's Speech 4,Lady Leshurr
115,115,0.119595477036,0.512761020882,213622,0.589096826688,0.0,0.544306461798,0.707075327844,0.166351368395,0.242226136046,0.474508984538,I Know There's Gonna Be (Good Times),Jamie xx
116,116,0.0662284905416,0.72969837587,202533,0.592148087876,0.0,0.0729320143128,0.808386703263,0.128515575735,0.444025846785,0.139155871291,With That (feat. Duke),Young Thug
117,117,0.00258006766572,0.897911832947,267024,0.618592351505,0.000264344262295,0.0212586823827,0.765141811528,0.0428805650145,0.507972147056,0.552862515671,Hotline Bling,Drake
118,118,0.00257001738578,0.575406032483,196693,0.714198535395,0.0,0.637970953483,0.834370234828,0.371925841846,0.829237426519,0.591516924363,679 (feat. Remy Boyz),Fetty Wap
119,119,0.0245198287802,0.723897911833,222093,0.872864117168,0.0,0.35276783835,0.893382128698,0.132299155001,0.584445273864,0.807772670288,Trap Queen,Fetty Wap
120,120,0.0130625096458,0.888631090487,200080,0.476200162734,4.96926229508e-06,0.077667859398,0.771576700213,0.165090175306,0.449921853131,0.194525699958,No Type,Rae Sremmurd
121,121,0.0127610012475,0.372389791183,318750,0.640968266884,0.975409836066,0.108608713955,0.819060689235,0.035817883718,0.467627367734,0.107814458838,Chasing Heaven,Bassnectar
122,122,0.00947455970628,0.446635730858,282273,0.93490642799,0.00184426229508,0.213849715849,0.9384568466,0.20797074032,0.747031585332,0.456748850815,Speakerbox (feat. Lafa Taylor),Bassnectar
123,123,0.000758956940138,0.664733178654,253773,0.912530512612,0.000105532786885,0.298042517365,0.907776761208,0.214276705764,0.654240925632,0.603008775595,Movin' Bass - GTA Remix,Rick Ross
124,124,0.677386013846,0.394431554524,226333,0.441619202604,0.000647540983607,0.0847190065249,0.726623970723,0.0863917265733,0.943751749557,0.745089845382,Danger and Dread,Brown Bird
125,125,0.0161780964279,0.4686774942,241440,0.709113100081,0.0,0.168596085035,0.810369014944,0.0157649136083,0.33329056639,0.276013372336,Midnight City,M83
126,126,0.107535141105,0.606728538283,591707,0.924735557364,0.0272540983607,0.0835613555041,0.774626410491,0.0426283263968,0.250728981991,0.889260342666,Water No Get Enemy - Edit,Fela Kuti
127,127,0.0134645208435,0.328306264501,592920,0.643002441009,7.80737704918e-05,0.842138497158,0.823055809698,0.0316559465254,0.490418260707,0.176765566235,Pyramids,Frank Ocean
128,128,0.0220072587946,0.711136890951,269817,0.636899918633,0.911885245902,0.157019574826,0.820982006709,0.00668432336991,0.339029112625,0.889260342666,Hercules Theme,Hercules & Love Affair
129,129,0.0454244110606,0.723897911833,238146,0.408055329536,7.96106557377e-05,0.106503893917,0.807868252516,0.0316559465254,0.490908136605,0.189302131216,Rewind,Kelela
130,130,0.0553741882037,0.493039443155,251093,0.638934092758,0.0,0.261208166702,0.737816407441,0.257157270778,0.5552218438,0.159005432511,My Sub (Pt. 2: The Jackin') - Album Version (Edited),Big K.R.I.T.
131,131,0.0225097727917,0.593967517401,221960,0.604353132628,0.0,0.0844032835193,0.735437633425,0.187791650902,0.205059718205,0.652110321772,Kush,Lil Wayne
132,132,0.245223976318,0.562645011601,253800,0.481285598047,0.000181352459016,0.0991370237845,0.743915827996,0.214276705764,0.170068582626,0.130798161304,9,Willow
133,133,0.0671330157364,0.675174013921,199246,0.643002441009,1.97745901639e-06,0.0865081035571,0.7692284233,0.186530457813,0.257435616311,0.688675302967,Magnets,Disclosure
134,134,6.9407233283e-05,0.505800464037,258187,0.637917005696,0.00764344262295,0.191749105451,0.850594693504,0.011350737798,0.303944667351,0.477643125784,Don't Move,Phantogram
135,135,0.02281128119,0.668213457077,248053,0.802685109845,0.0613729508197,0.575878762366,0.807593778591,0.110858872493,0.257429784455,0.784788967823,Pussy,Brazilian Girls
136,136,0.103515029128,0.754060324826,191160,0.576891781937,6.77254098361e-05,0.320143127763,0.827599878012,0.360575104048,0.724147382663,0.552862515671,Black Mags,The Cool Kids
137,137,0.0960778219709,0.772621809745,238467,0.863710333605,0.0,0.33277204799,0.833485818847,0.0131164081221,0.498250443221,0.671959882992,Stay Fly - Explicit Album Version,Three 6 Mafia
138,138,0.00923335298766,0.953596287703,261973,0.838283157038,0.0,0.0771416543885,0.88307410796,0.107075293227,0.514136418774,0.894483911408,Sippin On Some Syrup,Three 6 Mafia
139,139,0.355777055685,0.704176334107,176880,0.793531326282,0.0,0.544306461798,0.869716376944,0.152478244419,0.576700569189,0.854784788968,Poppin' My Collar - feat. Project Pat - Explicit,Three 6 Mafia
140,140,0.00471072701353,0.694895591647,228933,0.61655817738,0.0105532786885,0.189644285414,0.875846294602,0.356791524782,0.653797704582,0.567488508149,Sittin' Sidewayz - feat. Big Pokey Explicit,Paul Wall
141,141,0.00102227427463,0.784222737819,227587,0.748779495525,3.29918032787e-06,0.00873500315723,0.816163464471,0.30256022197,0.665671363255,0.467195988299,Gold and a Pager,The Cool Kids
142,142,0.0514545790261,0.845707656613,224653,0.378559804719,0.0,0.0850347295306,0.595089966453,0.392104931265,0.401056732294,0.344964479733,Smell Yo D*ck,Riskay
143,143,0.0253238511756,0.252900232019,147467,0.803702196908,0.0,0.125447274258,0.905763952425,0.0196746121831,0.700190118503,0.64688675303,Don't Wanna Lose,Ex Hex
144,144,0.22210833245,0.748259860789,194066,0.891171684296,0.0740778688525,0.0786150284151,0.813388228118,0.0215664018161,0.432531258748,0.777475971584,Endless Rhythm,Baio
145,145,0.941708376333,0.754060324826,220093,0.630797396257,0.0184426229508,0.0813512944643,0.752820982007,0.0384663892042,0.700872445647,0.582114500627,Demon,Shamir
146,146,1.85528167739e-05,0.158932714617,350920,0.846419853539,0.843237704918,0.120185224163,0.817291857274,0.0127380501955,0.59661635719,0.676138737986,Nothing Ever Happened,Deerhunter
147,147,0.285425096088,0.592807424594,226747,0.768104149715,0.0,0.304356977478,0.797285757853,0.383276579644,0.595496640851,0.302131216047,Oh My Darling Don't Meow (Just Blaze Remix),Run The Jewels
148,148,0.0966808387674,0.61716937355,252095,0.281936533767,0.0031762295082,0.0917701536519,0.613601707838,0.568671963678,0.616357189512,0.0796071876306,River,Ibeyi
149,149,0.3356764958,0.700696055684,221787,0.577908868999,0.00138319672131,0.108608713955,0.813144251296,0.260940850044,0.542852477372,0.465106560802,The Buzz (feat. Mataya & Young Tapz),Hermitude
150,150,0.0651229597479,0.850348027842,310907,0.633848657445,0.0,0.150705114713,0.857853003965,0.151217051331,0.438019035178,0.416005014626,All Day,Kanye West
151,151,0.185927324657,0.675174013921,282253,0.423311635476,0.0995901639344,0.242264786361,0.768648978347,0.136082734267,0.572361668377,0.328249059758,Blood On the Money,Future
152,152,0.692461433759,0.62180974478,238560,0.167005695688,0.0,0.159124394864,0.677981091796,0.027367890024,0.468117243632,0.169452569996,River,Leon Bridges
153,153,0.000471518933783,0.440835266821,244204,0.832180634662,0.0440573770492,0.350663018312,0.857426044526,0.0513305587085,0.549325837455,0.583159214375,Trust Me Danny,ILoveMakonnen
154,154,0.00157503967147,0.77494199536,217707,0.672497965826,0.0,0.24331719638,0.813205245502,0.312649766679,0.490709853504,0.291684078562,Big Rings,Drake
155,155,0.0234142979865,0.714617169374,242188,0.848454027665,0.0324795081967,0.305409387497,0.818877706618,0.0745365115399,0.280675562191,0.865231926452,Annie,Neon Indian
156,156,0.00212780506831,0.759860788863,500550,0.736574450773,0.889344262295,0.0949273837087,0.732174443428,0.0200529701097,0.420669263787,0.17363142499,Acamar,Frankey
